Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 1.420000e+03	 6.77918400e-01	-9.61219242e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.430000e+03	 6.73589600e-01	-9.58673930e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.440000e+03	 6.69260800e-01	-9.56151825e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.450000e+03	 6.64932000e-01	-9.53652925e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.460000e+03	 6.60603200e-01	-9.51177233e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.470000e+03	 6.56274400e-01	-9.48724746e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.480000e+03	 6.51945600e-01	-9.46295466e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.490000e+03	 6.47616800e-01	-9.43889393e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.500000e+03	 6.43288000e-01	-9.41506525e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.510000e+03	 6.38959200e-01	-9.39146865e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.520000e+03	 6.34630400e-01	-9.36810410e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.530000e+03	 6.30301600e-01	-9.34497162e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.540000e+03	 6.25972800e-01	-9.32207121e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.550000e+03	 6.21644000e-01	-9.29940285e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.560000e+03	 6.17315200e-01	-9.27696657e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.570000e+03	 6.12986400e-01	-9.25476234e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.580000e+03	 6.08657600e-01	-9.23279018e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.590000e+03	 6.04328800e-01	-9.21105009e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.600000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.610000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.620000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.630000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.640000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.650000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.660000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.670000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.680000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.690000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.700000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.710000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.720000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.730000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.740000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.750000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.760000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.770000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.780000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
 1.790000e+03	 6.00000000e-01	-9.18954205e-01	 0.00000000e+00	 0.00000000e+00	 1.0000e-10	 1.0000e-10	 0.0000e+00
