Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 3.650000e+03	 1.25961536e+00	 1.35096134e-01	-2.21309273e+04	 5.00000000e-01	 4.9116e+06	 7.5705e+12	-1.0000e+16
 3.660000e+03	 1.25740227e+00	 1.32883041e-01	-2.22828819e+04	 5.00000000e-01	 5.3506e+06	 6.9494e+12	-1.0000e+16
 3.670000e+03	 1.25517398e+00	 1.30654753e-01	-2.24348454e+04	 5.00000000e-01	 5.8322e+06	 6.3755e+12	-1.0000e+16
 3.680000e+03	 1.25293050e+00	 1.28411269e-01	-2.25868168e+04	 5.00000000e-01	 6.3610e+06	 5.8455e+12	-1.0000e+16
 3.690000e+03	 1.25067182e+00	 1.26152587e-01	-2.27387957e+04	 5.00000000e-01	 6.9417e+06	 5.3565e+12	-1.0000e+16
 3.700000e+03	 1.24839794e+00	 1.23878707e-01	-2.28907815e+04	 5.00000000e-01	 7.5800e+06	 4.9054e+12	-1.0000e+16
 3.710000e+03	 1.24610886e+00	 1.21589629e-01	-2.30427736e+04	 5.00000000e-01	 8.2817e+06	 4.4898e+12	-1.0000e+16
 3.720000e+03	 1.24380458e+00	 1.19285352e-01	-2.31947715e+04	 5.00000000e-01	 9.0538e+06	 4.1069e+12	-1.0000e+16
 3.730000e+03	 1.24148511e+00	 1.16965875e-01	-2.33467747e+04	 5.00000000e-01	 9.9037e+06	 3.7545e+12	-1.0000e+16
 3.740000e+03	 1.23915043e+00	 1.14631197e-01	-2.34987829e+04	 5.00000000e-01	 1.0840e+07	 3.4303e+12	-1.0000e+16
 3.750000e+03	 1.23680055e+00	 1.12281319e-01	-2.36507957e+04	 5.00000000e-01	 1.1871e+07	 3.1322e+12	-1.0000e+16
 3.760000e+03	 1.23443547e+00	 1.09916239e-01	-2.38028125e+04	 5.00000000e-01	 1.3008e+07	 2.8584e+12	-1.0000e+16
 3.770000e+03	 1.23205519e+00	 1.07535958e-01	-2.39548333e+04	 5.00000000e-01	 1.4263e+07	 2.6069e+12	-1.0000e+16
 3.780000e+03	 1.22965971e+00	 1.05140475e-01	-2.41068575e+04	 5.00000000e-01	 1.5648e+07	 2.3762e+12	-1.0000e+16
 3.790000e+03	 1.22724902e+00	 1.02729789e-01	-2.42588849e+04	 5.00000000e-01	 1.7177e+07	 2.1647e+12	-1.0000e+16
 3.800000e+03	 1.22482313e+00	 1.00303901e-01	-2.44109153e+04	 5.00000000e-01	 1.8867e+07	 1.9708e+12	-1.0000e+16
 3.810000e+03	 1.22238204e+00	 9.78628091e-02	-2.45629484e+04	 5.00000000e-01	 2.0736e+07	 1.7932e+12	-1.0000e+16
 3.820000e+03	 1.21992575e+00	 9.54065142e-02	-2.47149840e+04	 5.00000000e-01	 2.2802e+07	 1.6307e+12	-1.0000e+16
 3.830000e+03	 1.21745425e+00	 9.29350158e-02	-2.48670218e+04	 5.00000000e-01	 2.5090e+07	 1.4820e+12	-1.0000e+16
 3.840000e+03	 1.21496754e+00	 9.04483137e-02	-2.50190617e+04	 5.00000000e-01	 2.7623e+07	 1.3461e+12	-1.0000e+16
 3.850000e+03	 1.21246564e+00	 8.79464075e-02	-2.51711034e+04	 5.00000000e-01	 3.0430e+07	 1.2219e+12	-1.0000e+16
 3.860000e+03	 1.20994853e+00	 8.54292972e-02	-2.53231469e+04	 5.00000000e-01	 3.3542e+07	 1.1086e+12	-1.0000e+16
 3.870000e+03	 1.20741621e+00	 8.28969825e-02	-2.54751920e+04	 5.00000000e-01	 3.6994e+07	 1.0051e+12	-1.0000e+16
 3.880000e+03	 1.20486869e+00	 8.03494633e-02	-2.56272385e+04	 5.00000000e-01	 4.0825e+07	 9.1079e+11	-1.0000e+16
 3.890000e+03	 1.20230597e+00	 7.77867394e-02	-2.57792863e+04	 5.00000000e-01	 4.5079e+07	 8.2483e+11	-1.0000e+16
 3.900000e+03	 1.19972804e+00	 7.52088108e-02	-2.59313353e+04	 5.00000000e-01	 4.9806e+07	 7.4655e+11	-1.0000e+16
 3.910000e+03	 1.19713491e+00	 7.26156772e-02	-2.60833854e+04	 5.00000000e-01	 5.5062e+07	 6.7530e+11	-1.0000e+16
 3.920000e+03	 1.19452657e+00	 7.00073387e-02	-2.62354365e+04	 5.00000000e-01	 6.0907e+07	 6.1049e+11	-1.0000e+16
 3.930000e+03	 1.19190303e+00	 6.73837951e-02	-2.63874884e+04	 5.00000000e-01	 6.7412e+07	 5.5158e+11	-1.0000e+16
 3.940000e+03	 1.18926428e+00	 6.47450462e-02	-2.65395412e+04	 5.00000000e-01	 7.4657e+07	 4.9805e+11	-1.0000e+16
 3.950000e+03	 1.18661032e+00	 6.20910921e-02	-2.66915948e+04	 5.00000000e-01	 8.2728e+07	 4.4946e+11	-1.0000e+16
 3.960000e+03	 1.18394116e+00	 5.94219326e-02	-2.68436489e+04	 5.00000000e-01	 9.1726e+07	 4.0537e+11	-1.0000e+16
 3.970000e+03	 1.18125680e+00	 5.67375677e-02	-2.69957037e+04	 5.00000000e-01	 1.0176e+08	 3.6539e+11	-1.0000e+16
 3.980000e+03	 1.17855723e+00	 5.40379973e-02	-2.71477591e+04	 5.00000000e-01	 1.1296e+08	 3.2916e+11	-1.0000e+16
 3.990000e+03	 1.17584245e+00	 5.13232214e-02	-2.72998149e+04	 5.00000000e-01	 1.2547e+08	 2.9635e+11	-1.0000e+16
 4.000000e+03	 1.17311247e+00	 4.85932399e-02	-2.74518712e+04	 5.00000000e-01	 1.3945e+08	 2.6665e+11	-1.0000e+16
 4.010000e+03	 1.17036728e+00	 4.58480528e-02	-2.76039280e+04	 5.00000000e-01	 1.5507e+08	 2.3978e+11	-1.0000e+16
 4.020000e+03	 1.16760689e+00	 4.30876600e-02	-2.77559850e+04	 5.00000000e-01	 1.7254e+08	 2.1550e+11	-1.0000e+16
 4.030000e+03	 1.16483129e+00	 4.03120615e-02	-2.79080424e+04	 5.00000000e-01	 1.9210e+08	 1.9356e+11	-1.0000e+16
 4.040000e+03	 1.16204049e+00	 3.75212573e-02	-2.80601002e+04	 5.00000000e-01	 2.1400e+08	 1.7375e+11	-1.0000e+16
 4.050000e+03	 1.15923448e+00	 3.47152473e-02	-2.82121582e+04	 5.00000000e-01	 2.3853e+08	 1.5588e+11	-1.0000e+16
 4.060000e+03	 1.15641326e+00	 3.18940314e-02	-2.83642164e+04	 5.00000000e-01	 2.6604e+08	 1.3977e+11	-1.0000e+16
 4.070000e+03	 1.15357684e+00	 2.90576098e-02	-2.85162748e+04	 5.00000000e-01	 2.9689e+08	 1.2524e+11	-1.0000e+16
 4.080000e+03	 1.15072521e+00	 2.62059823e-02	-2.86683335e+04	 5.00000000e-01	 3.3151e+08	 1.1216e+11	-1.0000e+16
 4.090000e+03	 1.14785838e+00	 2.33391490e-02	-2.88203923e+04	 5.00000000e-01	 3.7039e+08	 1.0039e+11	-1.0000e+16
 4.100000e+03	 1.14497634e+00	 2.04571097e-02	-2.89724513e+04	 5.00000000e-01	 4.1407e+08	 8.9799e+10	-1.0000e+16
 4.110000e+03	 1.14207910e+00	 1.75598646e-02	-2.91245105e+04	 5.00000000e-01	 4.6318e+08	 8.0279e+10	-1.0000e+16
 4.120000e+03	 1.13916664e+00	 1.46474136e-02	-2.92765697e+04	 5.00000000e-01	 5.1841e+08	 7.1725e+10	-1.0000e+16
 4.130000e+03	 1.13623899e+00	 1.17197566e-02	-2.94286291e+04	 5.00000000e-01	 5.8057e+08	 6.4046e+10	-1.0000e+16
 4.140000e+03	 1.13329612e+00	 8.77689367e-03	-2.95806886e+04	 5.00000000e-01	 6.5057e+08	 5.7155e+10	-1.0000e+16
 4.150000e+03	 1.13033806e+00	 5.81882481e-03	-2.97327482e+04	 5.00000000e-01	 7.2943e+08	 5.0975e+10	-1.0000e+16
 4.160000e+03	 1.12736478e+00	 2.84554999e-03	-2.98848079e+04	 5.00000000e-01	 8.1834e+08	 4.5437e+10	-1.0000e+16
 4.170000e+03	 1.12437630e+00	-1.42930797e-04	-3.00368676e+04	 5.00000000e-01	 9.1863e+08	 4.0477e+10	-1.0000e+16
 4.180000e+03	 1.12137261e+00	-3.14661756e-03	-3.01889275e+04	 5.00000000e-01	 1.0318e+09	 3.6037e+10	-1.0000e+16
 4.190000e+03	 1.11835372e+00	-6.16551031e-03	-3.03409873e+04	 5.00000000e-01	 1.1596e+09	 3.2065e+10	-1.0000e+16
 4.200000e+03	 1.11531962e+00	-9.19960904e-03	-3.04930473e+04	 5.00000000e-01	 1.3040e+09	 2.8514e+10	-1.0000e+16
 4.210000e+03	 1.11227032e+00	-1.22489138e-02	-3.06451073e+04	 5.00000000e-01	 1.4673e+09	 2.5342e+10	-1.0000e+16
 4.220000e+03	 1.10920581e+00	-1.53134245e-02	-3.07971673e+04	 5.00000000e-01	 1.6519e+09	 2.2509e+10	-1.0000e+16
 4.230000e+03	 1.10612609e+00	-1.83931412e-02	-3.09492274e+04	 5.00000000e-01	 1.8609e+09	 1.9981e+10	-1.0000e+16
 4.240000e+03	 1.10303117e+00	-2.14880640e-02	-3.11012875e+04	 5.00000000e-01	 2.0976e+09	 1.7727e+10	-1.0000e+16
 4.250000e+03	 1.09992104e+00	-2.45981927e-02	-3.12533477e+04	 5.00000000e-01	 2.3658e+09	 1.5717e+10	-1.0000e+16
 4.260000e+03	 1.09679570e+00	-2.77235275e-02	-3.14054078e+04	 5.00000000e-01	 2.6698e+09	 1.3927e+10	-1.0000e+16
 4.270000e+03	 1.09365516e+00	-3.08640683e-02	-3.15574681e+04	 5.00000000e-01	 3.0146e+09	 1.2334e+10	-1.0000e+16
 4.280000e+03	 1.09049942e+00	-3.40198151e-02	-3.17095283e+04	 5.00000000e-01	 3.4060e+09	 1.0917e+10	-1.0000e+16
 4.290000e+03	 1.08732846e+00	-3.71907679e-02	-3.18615886e+04	 5.00000000e-01	 3.8505e+09	 9.6567e+09	-1.0000e+16
 4.300000e+03	 1.08414230e+00	-4.03769268e-02	-3.20136489e+04	 5.00000000e-01	 4.3555e+09	 8.5370e+09	-1.0000e+16
 4.310000e+03	 1.08094094e+00	-4.35782916e-02	-3.21657092e+04	 5.00000000e-01	 4.9297e+09	 7.5426e+09	-1.0000e+16
 4.320000e+03	 1.07772437e+00	-4.67948626e-02	-3.23177695e+04	 5.00000000e-01	 5.5829e+09	 6.6602e+09	-1.0000e+16
 4.330000e+03	 1.07449259e+00	-5.00266395e-02	-3.24698299e+04	 5.00000000e-01	 6.3263e+09	 5.8775e+09	-1.0000e+16
 4.340000e+03	 1.07124561e+00	-5.32736225e-02	-3.26218902e+04	 5.00000000e-01	 7.1729e+09	 5.1838e+09	-1.0000e+16
 4.350000e+03	 1.06798342e+00	-5.65358115e-02	-3.27739507e+04	 5.00000000e-01	 8.1376e+09	 4.5693e+09	-1.0000e+16
 4.360000e+03	 1.06470602e+00	-5.98132066e-02	-3.29260111e+04	 5.00000000e-01	 9.2375e+09	 4.0252e+09	-1.0000e+16
 4.370000e+03	 1.06141342e+00	-6.31058077e-02	-3.30780716e+04	 5.00000000e-01	 1.0492e+10	 3.5439e+09	-1.0000e+16
 4.380000e+03	 1.05810562e+00	-6.64136149e-02	-3.32301320e+04	 5.00000000e-01	 1.1924e+10	 3.1182e+09	-1.0000e+16
 4.390000e+03	 1.05478260e+00	-6.97366281e-02	-3.33821926e+04	 5.00000000e-01	 1.3560e+10	 2.7421e+09	-1.0000e+16
 4.400000e+03	 1.05144438e+00	-7.30748473e-02	-3.35342531e+04	 5.00000000e-01	 1.5429e+10	 2.4099e+09	-1.0000e+16
 4.410000e+03	 1.04809096e+00	-7.64282726e-02	-3.36863137e+04	 5.00000000e-01	 1.7566e+10	 2.1167e+09	-1.0000e+16
 4.420000e+03	 1.04472233e+00	-7.97969040e-02	-3.38383743e+04	 5.00000000e-01	 2.0011e+10	 1.8581e+09	-1.0000e+16
 4.430000e+03	 1.04133849e+00	-8.31807414e-02	-3.39904350e+04	 5.00000000e-01	 2.2809e+10	 1.6302e+09	-1.0000e+16
 4.440000e+03	 1.03793945e+00	-8.65797849e-02	-3.41424957e+04	 5.00000000e-01	 2.6014e+10	 1.4293e+09	-1.0000e+16
 4.450000e+03	 1.03452520e+00	-8.99940345e-02	-3.42945565e+04	 5.00000000e-01	 2.9687e+10	 1.2525e+09	-1.0000e+16
 4.460000e+03	 1.03109574e+00	-9.34234902e-02	-3.44466174e+04	 5.00000000e-01	 3.3899e+10	 1.0969e+09	-1.0000e+16
 4.470000e+03	 1.02765108e+00	-9.68681519e-02	-3.45986783e+04	 5.00000000e-01	 3.8730e+10	 9.6005e+08	-1.0000e+16
 4.480000e+03	 1.02419121e+00	-1.00328020e-01	-3.47507393e+04	 5.00000000e-01	 4.4277e+10	 8.3979e+08	-1.0000e+16
 4.490000e+03	 1.02071614e+00	-1.03803094e-01	-3.49028004e+04	 5.00000000e-01	 5.0647e+10	 7.3416e+08	-1.0000e+16
 4.500000e+03	 1.01722586e+00	-1.07293374e-01	-3.50548617e+04	 5.00000000e-01	 5.7968e+10	 6.4144e+08	-1.0000e+16
 4.510000e+03	 1.01372037e+00	-1.10798860e-01	-3.52069230e+04	 5.00000000e-01	 6.6386e+10	 5.6010e+08	-1.0000e+16
 4.520000e+03	 1.01019968e+00	-1.14319552e-01	-3.53589845e+04	 5.00000000e-01	 7.6072e+10	 4.8879e+08	-1.0000e+16
 4.530000e+03	 1.00666378e+00	-1.17855451e-01	-3.55110462e+04	 5.00000000e-01	 8.7221e+10	 4.2631e+08	-1.0000e+16
 4.540000e+03	 1.00311268e+00	-1.21406555e-01	-3.56631081e+04	 5.00000000e-01	 1.0006e+11	 3.7159e+08	-1.0000e+16
 4.550000e+03	 9.99546365e-01	-1.24972866e-01	-3.58151702e+04	 5.00000000e-01	 1.1487e+11	 3.2371e+08	-1.0000e+16
 4.560000e+03	 9.95964848e-01	-1.28554383e-01	-3.59672325e+04	 5.00000000e-01	 1.3193e+11	 2.8183e+08	-1.0000e+16
 4.570000e+03	 9.92368124e-01	-1.32151106e-01	-3.61192952e+04	 5.00000000e-01	 1.5163e+11	 2.4523e+08	-1.0000e+16
 4.580000e+03	 9.88756195e-01	-1.35763036e-01	-3.62713582e+04	 5.00000000e-01	 1.7436e+11	 2.1325e+08	-1.0000e+16
 4.590000e+03	 9.85129059e-01	-1.39390172e-01	-3.64234216e+04	 5.00000000e-01	 2.0063e+11	 1.8533e+08	-1.0000e+16
 4.600000e+03	 9.81486717e-01	-1.43032514e-01	-3.65754854e+04	 5.00000000e-01	 2.3098e+11	 1.6098e+08	-1.0000e+16
 4.610000e+03	 9.77829168e-01	-1.46690062e-01	-3.67275498e+04	 5.00000000e-01	 2.6609e+11	 1.3974e+08	-1.0000e+16
 4.620000e+03	 9.74156413e-01	-1.50362817e-01	-3.68796149e+04	 5.00000000e-01	 3.0671e+11	 1.2123e+08	-1.0000e+16
 4.630000e+03	 9.70468452e-01	-1.54050779e-01	-3.70316806e+04	 5.00000000e-01	 3.5374e+11	 1.0512e+08	-1.0000e+16
 4.640000e+03	 9.66765284e-01	-1.57753947e-01	-3.71837471e+04	 5.00000000e-01	 4.0821e+11	 9.1087e+07	-1.0000e+16
 4.650000e+03	 9.63046909e-01	-1.61472322e-01	-3.73358147e+04	 5.00000000e-01	 4.7136e+11	 7.8884e+07	-1.0000e+16
 4.660000e+03	 9.59313328e-01	-1.65205903e-01	-3.74878833e+04	 5.00000000e-01	 5.4460e+11	 6.8276e+07	-1.0000e+16
 4.670000e+03	 9.55564539e-01	-1.68954691e-01	-3.76399532e+04	 5.00000000e-01	 6.2958e+11	 5.9060e+07	-1.0000e+16
 4.680000e+03	 9.51800544e-01	-1.72718687e-01	-3.77920247e+04	 5.00000000e-01	 7.2826e+11	 5.1057e+07	-1.0000e+16
 4.690000e+03	 9.48021342e-01	-1.76497889e-01	-3.79440978e+04	 5.00000000e-01	 8.4289e+11	 4.4114e+07	-1.0000e+16
 4.700000e+03	 9.44226932e-01	-1.80292299e-01	-3.80961730e+04	 5.00000000e-01	 9.7615e+11	 3.8092e+07	-1.0000e+16
 4.710000e+03	 9.40417315e-01	-1.84101916e-01	-3.82482506e+04	 5.00000000e-01	 1.1311e+12	 3.2872e+07	-1.0000e+16
 4.720000e+03	 9.36592489e-01	-1.87926741e-01	-3.84003309e+04	 5.00000000e-01	 1.3115e+12	 2.8351e+07	-1.0000e+16
 4.730000e+03	 9.32752456e-01	-1.91766774e-01	-3.85524144e+04	 5.00000000e-01	 1.5215e+12	 2.4438e+07	-1.0000e+16
 4.740000e+03	 9.28897215e-01	-1.95622016e-01	-3.87045016e+04	 5.00000000e-01	 1.7662e+12	 2.1052e+07	-1.0000e+16
 4.750000e+03	 9.25026765e-01	-1.99492466e-01	-3.88565931e+04	 5.00000000e-01	 2.0515e+12	 1.8125e+07	-1.0000e+16
 4.760000e+03	 9.21141105e-01	-2.03378125e-01	-3.90086897e+04	 5.00000000e-01	 2.3842e+12	 1.5596e+07	-1.0000e+16
 4.770000e+03	 9.17240236e-01	-2.07278994e-01	-3.91607922e+04	 5.00000000e-01	 2.7725e+12	 1.3411e+07	-1.0000e+16
 4.780000e+03	 9.13324157e-01	-2.11195074e-01	-3.93129017e+04	 5.00000000e-01	 3.2260e+12	 1.1526e+07	-1.0000e+16
 4.790000e+03	 9.09392867e-01	-2.15126364e-01	-3.94650191e+04	 5.00000000e-01	 3.7558e+12	 9.9001e+06	-1.0000e+16
 4.800000e+03	 9.05446365e-01	-2.19072866e-01	-3.96171460e+04	 5.00000000e-01	 4.3752e+12	 8.4985e+06	-1.0000e+16
 4.810000e+03	 9.01484651e-01	-2.23034580e-01	-3.97692839e+04	 5.00000000e-01	 5.0998e+12	 7.2910e+06	-1.0000e+16
 4.820000e+03	 8.97507722e-01	-2.27011509e-01	-3.99214347e+04	 5.00000000e-01	 5.9479e+12	 6.2514e+06	-1.0000e+16
 4.830000e+03	 8.93515579e-01	-2.31003652e-01	-4.00736006e+04	 5.00000000e-01	 6.9411e+12	 5.3569e+06	-1.0000e+16
 4.840000e+03	 8.89508219e-01	-2.35011012e-01	-4.02257842e+04	 5.00000000e-01	 8.1050e+12	 4.5877e+06	-1.0000e+16
 4.850000e+03	 8.85485640e-01	-2.39033591e-01	-4.03779886e+04	 5.00000000e-01	 9.4695e+12	 3.9266e+06	-1.0000e+16
 4.860000e+03	 8.81447841e-01	-2.43071389e-01	-4.05302172e+04	 5.00000000e-01	 1.1070e+13	 3.3588e+06	-1.0000e+16
 4.870000e+03	 8.77394820e-01	-2.47124411e-01	-4.06824745e+04	 5.00000000e-01	 1.2949e+13	 2.8714e+06	-1.0000e+16
 4.880000e+03	 8.73326572e-01	-2.51192659e-01	-4.08347653e+04	 5.00000000e-01	 1.5156e+13	 2.4533e+06	-1.0000e+16
 4.890000e+03	 8.69243096e-01	-2.55276135e-01	-4.09870956e+04	 5.00000000e-01	 1.7750e+13	 2.0949e+06	-1.0000e+16
 4.900000e+03	 8.65144386e-01	-2.59374845e-01	-4.11394722e+04	 5.00000000e-01	 2.0799e+13	 1.7877e+06	-1.0000e+16
 4.910000e+03	 8.61030439e-01	-2.63488792e-01	-4.12919034e+04	 5.00000000e-01	 2.4387e+13	 1.5247e+06	-1.0000e+16
 4.920000e+03	 8.56901249e-01	-2.67617982e-01	-4.14443988e+04	 5.00000000e-01	 2.8610e+13	 1.2996e+06	-1.0000e+16
 4.930000e+03	 8.52756809e-01	-2.71762422e-01	-4.15969698e+04	 5.00000000e-01	 3.3585e+13	 1.1071e+06	-1.0000e+16
 4.940000e+03	 8.48597112e-01	-2.75922119e-01	-4.17496301e+04	 5.00000000e-01	 3.9448e+13	 9.4258e+05	-1.0000e+16
 4.950000e+03	 8.44422149e-01	-2.80097082e-01	-4.19023954e+04	 5.00000000e-01	 4.6362e+13	 8.0201e+05	-1.0000e+16
 4.960000e+03	 8.40231909e-01	-2.84287322e-01	-4.20552848e+04	 5.00000000e-01	 5.4520e+13	 6.8201e+05	-1.0000e+16
 4.970000e+03	 8.36026381e-01	-2.88492850e-01	-4.22083206e+04	 5.00000000e-01	 6.4151e+13	 5.7961e+05	-1.0000e+16
 4.980000e+03	 8.31805549e-01	-2.92713682e-01	-4.23615295e+04	 5.00000000e-01	 7.5529e+13	 4.9230e+05	-1.0000e+16
 4.990000e+03	 8.27569396e-01	-2.96949835e-01	-4.25149428e+04	 5.00000000e-01	 8.8977e+13	 4.1790e+05	-1.0000e+16
 5.000000e+03	 8.23317901e-01	-3.01201329e-01	-4.23615295e+04	 0.00000000e+00	 4.1789e+05	 8.8977e+13	 1.0000e+16
 5.010000e+03	 8.19081748e-01	-3.05437482e-01	-4.22083206e+04	 0.00000000e+00	 4.9230e+05	 7.5529e+13	 1.0000e+16
 5.020000e+03	 8.14860916e-01	-3.09658314e-01	-4.20552848e+04	 0.00000000e+00	 5.7961e+05	 6.4152e+13	 1.0000e+16
 5.030000e+03	 8.10655388e-01	-3.13863843e-01	-4.19023954e+04	 0.00000000e+00	 6.8200e+05	 5.4520e+13	 1.0000e+16
 5.040000e+03	 8.06465148e-01	-3.18054082e-01	-4.17496300e+04	 0.00000000e+00	 8.0201e+05	 4.6362e+13	 1.0000e+16
 5.050000e+03	 8.02290185e-01	-3.22229045e-01	-4.15969698e+04	 0.00000000e+00	 9.4258e+05	 3.9448e+13	 1.0000e+16
 5.060000e+03	 7.98130488e-01	-3.26388742e-01	-4.14443988e+04	 0.00000000e+00	 1.1071e+06	 3.3585e+13	 1.0000e+16
 5.070000e+03	 7.93986049e-01	-3.30533182e-01	-4.12919034e+04	 0.00000000e+00	 1.2996e+06	 2.8610e+13	 1.0000e+16
 5.080000e+03	 7.89856858e-01	-3.34662373e-01	-4.11394722e+04	 0.00000000e+00	 1.5247e+06	 2.4387e+13	 1.0000e+16
 5.090000e+03	 7.85742911e-01	-3.38776320e-01	-4.09870956e+04	 0.00000000e+00	 1.7877e+06	 2.0799e+13	 1.0000e+16
 5.100000e+03	 7.81644201e-01	-3.42875029e-01	-4.08347653e+04	 0.00000000e+00	 2.0949e+06	 1.7750e+13	 1.0000e+16
 5.110000e+03	 7.77560725e-01	-3.46958506e-01	-4.06824745e+04	 0.00000000e+00	 2.4533e+06	 1.5156e+13	 1.0000e+16
 5.120000e+03	 7.73492477e-01	-3.51026753e-01	-4.05302172e+04	 0.00000000e+00	 2.8714e+06	 1.2949e+13	 1.0000e+16
 5.130000e+03	 7.69439456e-01	-3.55079775e-01	-4.03779885e+04	 0.00000000e+00	 3.3588e+06	 1.1070e+13	 1.0000e+16
 5.140000e+03	 7.65401657e-01	-3.59117574e-01	-4.02257842e+04	 0.00000000e+00	 3.9266e+06	 9.4695e+12	 1.0000e+16
 5.150000e+03	 7.61379078e-01	-3.63140152e-01	-4.00736006e+04	 0.00000000e+00	 4.5877e+06	 8.1050e+12	 1.0000e+16
 5.160000e+03	 7.57371718e-01	-3.67147512e-01	-3.99214347e+04	 0.00000000e+00	 5.3569e+06	 6.9411e+12	 1.0000e+16
 5.170000e+03	 7.53379575e-01	-3.71139656e-01	-3.97692839e+04	 0.00000000e+00	 6.2514e+06	 5.9479e+12	 1.0000e+16
 5.180000e+03	 7.49402647e-01	-3.75116584e-01	-3.96171460e+04	 0.00000000e+00	 7.2910e+06	 5.0998e+12	 1.0000e+16
 5.190000e+03	 7.45440932e-01	-3.79078299e-01	-3.94650191e+04	 0.00000000e+00	 8.4985e+06	 4.3752e+12	 1.0000e+16
 5.200000e+03	 7.41494430e-01	-3.83024801e-01	-3.93129016e+04	 0.00000000e+00	 9.9001e+06	 3.7558e+12	 1.0000e+16
 5.210000e+03	 7.37563140e-01	-3.86956091e-01	-3.91607922e+04	 0.00000000e+00	 1.1526e+07	 3.2260e+12	 1.0000e+16
 5.220000e+03	 7.33647061e-01	-3.90872170e-01	-3.90086897e+04	 0.00000000e+00	 1.3411e+07	 2.7725e+12	 1.0000e+16
 5.230000e+03	 7.29746192e-01	-3.94773039e-01	-3.88565931e+04	 0.00000000e+00	 1.5596e+07	 2.3842e+12	 1.0000e+16
 5.240000e+03	 7.25860532e-01	-3.98658698e-01	-3.87045016e+04	 0.00000000e+00	 1.8125e+07	 2.0515e+12	 1.0000e+16
 5.250000e+03	 7.21990082e-01	-4.02529149e-01	-3.85524143e+04	 0.00000000e+00	 2.1052e+07	 1.7662e+12	 1.0000e+16
 5.260000e+03	 7.18134841e-01	-4.06384390e-01	-3.84003309e+04	 0.00000000e+00	 2.4438e+07	 1.5215e+12	 1.0000e+16
 5.270000e+03	 7.14294808e-01	-4.10224423e-01	-3.82482506e+04	 0.00000000e+00	 2.8351e+07	 1.3115e+12	 1.0000e+16
 5.280000e+03	 7.10469983e-01	-4.14049248e-01	-3.80961730e+04	 0.00000000e+00	 3.2872e+07	 1.1311e+12	 1.0000e+16
 5.290000e+03	 7.06660365e-01	-4.17858865e-01	-3.79440978e+04	 0.00000000e+00	 3.8091e+07	 9.7615e+11	 1.0000e+16
 5.300000e+03	 7.02865956e-01	-4.21653275e-01	-3.77920246e+04	 0.00000000e+00	 4.4113e+07	 8.4290e+11	 1.0000e+16
 5.310000e+03	 6.99086753e-01	-4.25432478e-01	-3.76399532e+04	 0.00000000e+00	 5.1057e+07	 7.2826e+11	 1.0000e+16
 5.320000e+03	 6.95322758e-01	-4.29196473e-01	-3.74878833e+04	 0.00000000e+00	 5.9060e+07	 6.2958e+11	 1.0000e+16
 5.330000e+03	 6.91573969e-01	-4.32945261e-01	-3.73358146e+04	 0.00000000e+00	 6.8276e+07	 5.4460e+11	 1.0000e+16
 5.340000e+03	 6.87840388e-01	-4.36678843e-01	-3.71837471e+04	 0.00000000e+00	 7.8884e+07	 4.7136e+11	 1.0000e+16
 5.350000e+03	 6.84122013e-01	-4.40397218e-01	-3.70316806e+04	 0.00000000e+00	 9.1087e+07	 4.0822e+11	 1.0000e+16
 5.360000e+03	 6.80418845e-01	-4.44100386e-01	-3.68796148e+04	 0.00000000e+00	 1.0512e+08	 3.5374e+11	 1.0000e+16
 5.370000e+03	 6.76730884e-01	-4.47788347e-01	-3.67275498e+04	 0.00000000e+00	 1.2123e+08	 3.0671e+11	 1.0000e+16
 5.380000e+03	 6.73058129e-01	-4.51461102e-01	-3.65754854e+04	 0.00000000e+00	 1.3974e+08	 2.6609e+11	 1.0000e+16
 5.390000e+03	 6.69400580e-01	-4.55118651e-01	-3.64234216e+04	 0.00000000e+00	 1.6098e+08	 2.3098e+11	 1.0000e+16
 5.400000e+03	 6.65758238e-01	-4.58760993e-01	-3.62713582e+04	 0.00000000e+00	 1.8533e+08	 2.0063e+11	 1.0000e+16
 5.410000e+03	 6.62131102e-01	-4.62388129e-01	-3.61192951e+04	 0.00000000e+00	 2.1325e+08	 1.7436e+11	 1.0000e+16
 5.420000e+03	 6.58519173e-01	-4.66000058e-01	-3.59672325e+04	 0.00000000e+00	 2.4522e+08	 1.5163e+11	 1.0000e+16
 5.430000e+03	 6.54922449e-01	-4.69596781e-01	-3.58151701e+04	 0.00000000e+00	 2.8183e+08	 1.3193e+11	 1.0000e+16
 5.440000e+03	 6.51340932e-01	-4.73178298e-01	-3.56631080e+04	 0.00000000e+00	 3.2371e+08	 1.1487e+11	 1.0000e+16
 5.450000e+03	 6.47774622e-01	-4.76744609e-01	-3.55110462e+04	 0.00000000e+00	 3.7159e+08	 1.0006e+11	 1.0000e+16
 5.460000e+03	 6.44223517e-01	-4.80295714e-01	-3.53589845e+04	 0.00000000e+00	 4.2631e+08	 8.7222e+10	 1.0000e+16
 5.470000e+03	 6.40687619e-01	-4.83831612e-01	-3.52069230e+04	 0.00000000e+00	 4.8879e+08	 7.6072e+10	 1.0000e+16
