SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 29 20:12:16 EDT 2024
User: DJ
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA0267
Integration Time (usec): 500000 (JAZA0267)
Spectra Averaged: 1 (JAZA0267)
Boxcar Smoothing: 0 (JAZA0267)
Correct for Electrical Dark: No (JAZA0267)
Strobe/Lamp Enabled: No (JAZA0267)
Correct for Detector Non-linearity: No (JAZA0267)
Correct for Stray Light: No (JAZA0267)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
825.50	1374.64
825.82	1381.49
826.15	1333.53
826.47	1422.59
826.79	1338.10
827.11	1303.85
827.43	1317.55
827.76	1370.07
828.08	1449.99
828.40	1392.90
828.72	1356.37
829.04	1415.74
829.37	1310.70
829.69	1349.52
830.01	1363.22
830.33	1372.35
830.65	1356.37
830.97	1324.40
831.30	1388.34
831.62	1324.40
831.94	1411.17
832.26	1411.17
832.58	1379.20
832.90	1344.95
833.22	1374.64
833.55	1379.20
833.87	1571.01
834.19	1402.04
834.51	1388.34
834.83	1324.40
835.15	1415.74
835.47	1333.53
835.79	1532.19
836.11	1397.47
836.43	1408.89
836.75	1431.72
837.07	1360.94
837.40	1379.20
837.72	1390.62
838.04	1301.57
838.36	1285.58
838.68	1461.41
839.00	1351.80
