Optical Power Monitor 4.0.4100.700

Power Meter;PM100USB
Power Meter SN;P2008717
Sensor;S120VC
Sensor SN;17072805
Sensor Type;Photodiode
Wavelength;518 nm
Range;Auto

Start of Measurement;10/29/2024 19:52:46
Elapsed Time;00:02:04:999
Samples;36237

--Statistics--
Minimum [W];6,414E-08
Maximum [W];0,007128
Mean [W];0,00048687
Standard Deviation [W];0,0013986
Ratio;111131,899 : 1

--Graph Data--
Time (ms);Power (W)
4497,290;2,1798E-07
4499,967;2,1341E-07
4502,616;2,0212E-07
4505,279;1,9336E-07
4507,968;1,9627E-07
4510,620;2,0677E-07
4513,298;2,1654E-07
4515,972;2,1492E-07
4518,641;2,045E-07
4521,283;1,9367E-07
4523,974;1,9378E-07
4526,618;2,0356E-07
4529,289;2,1443E-07
4531,972;2,1556E-07
4534,656;2,065E-07
4537,290;1,9506E-07
4539,949;1,9204E-07
4542,643;2,0012E-07
4545,287;2,1152E-07
4547,973;2,1568E-07
4550,642;2,085E-07
4553,291;1,9703E-07
4556,005;1,9121E-07
4558,644;1,9661E-07
4561,282;2,0797E-07
4563,971;2,1522E-07
4566,611;2,1069E-07
4569,289;1,9952E-07
4571,973;1,9087E-07
4574,655;1,9333E-07
4577,291;2,0405E-07
4579,968;2,1394E-07
4582,608;2,1243E-07
4585,286;2,0175E-07
4587,973;1,911E-07
4590,610;1,9133E-07
4593,289;2,0084E-07
4596,014;2,1183E-07
4598,654;2,1326E-07
4601,340;2,0443E-07
4603,946;1,9276E-07
4606,635;1,9E-07
4609,286;1,9793E-07
4611,940;2,0937E-07
4614,630;2,1349E-07
4617,254;2,0662E-07
4619,947;1,951E-07
4622,630;1,8921E-07
4625,259;1,9491E-07
4627,940;2,0631E-07
4630,611;2,1341E-07
4633,296;2,093E-07
4635,923;1,9835E-07
4638,646;1,8948E-07
4641,266;1,9204E-07
4643,963;2,0273E-07
4646,633;2,1292E-07
4649,257;2,1137E-07
4651,952;2,0107E-07
4654,966;1,8982E-07
4657,604;1,911E-07
4660,296;2,0114E-07
4662,934;2,1224E-07
4665,662;2,1198E-07
4668,324;2,0235E-07
4671,286;1,9046E-07
4673,942;1,9061E-07
4676,616;2,0001E-07
4679,276;2,1092E-07
4681,928;2,1277E-07
4684,616;2,0378E-07
4687,241;1,9242E-07
4689,928;1,8944E-07
4692,579;1,9767E-07
4695,239;2,0881E-07
4697,930;2,1326E-07
4700,578;2,0662E-07
4703,240;1,9518E-07
4705,938;1,8914E-07
4708,568;1,9465E-07
4711,245;2,0601E-07
4713,943;2,1334E-07
4716,574;2,093E-07
4719,239;1,9842E-07
4721,926;1,8951E-07
4724,570;1,917E-07
4727,268;2,0295E-07
4729,935;2,1296E-07
4732,570;2,1149E-07
4735,240;2,0118E-07
4737,925;1,9084E-07
4740,572;1,9046E-07
4743,251;1,9993E-07
4745,926;2,1118E-07
4748,595;2,1292E-07
4751,239;2,0394E-07
4753,933;1,9272E-07
4756,575;1,8982E-07
4759,246;1,9737E-07
4761,914;2,0896E-07
4764,573;2,1371E-07
4767,238;2,0707E-07
4769,900;1,9537E-07
4772,567;1,8948E-07
4775,238;1,9499E-07
4777,890;2,0609E-07
4780,576;2,136E-07
4783,232;2,0994E-07
4785,888;1,9895E-07
4788,573;1,897E-07
4791,241;1,9235E-07
4793,927;2,031E-07
4796,577;2,1315E-07
4799,249;2,1186E-07
4801,925;2,0205E-07
4804,574;1,9121E-07
4807,248;1,9087E-07
4809,898;2,0035E-07
4812,569;2,1175E-07
4815,246;2,1322E-07
4817,922;2,0473E-07
4820,569;1,9333E-07
4823,269;1,9E-07
4825,887;1,9767E-07
4828,571;2,0941E-07
4831,240;2,1398E-07
4833,929;2,0711E-07
4836,573;1,9586E-07
4839,244;1,8997E-07
4841,891;1,9503E-07
4844,556;2,0612E-07
4847,244;2,1409E-07
4849,888;2,102E-07
4852,579;1,991E-07
4855,240;1,8993E-07
4857,892;1,9265E-07
4860,580;2,0307E-07
4863,246;2,1326E-07
4865,903;2,1228E-07
4868,572;2,022E-07
4871,270;1,9106E-07
4874,239;1,9144E-07
4876,889;2,0178E-07
4879,561;2,1243E-07
4882,248;2,1266E-07
4884,888;2,0341E-07
4887,570;1,9227E-07
4890,242;1,9008E-07
4892,916;1,9891E-07
4895,578;2,1028E-07
4898,238;2,1349E-07
4900,948;2,0563E-07
4903,533;1,9446E-07
4906,239;1,8948E-07
4908,879;1,9574E-07
4911,570;2,073E-07
4914,217;2,1371E-07
4916,886;2,0816E-07
4919,532;1,9703E-07
4922,189;1,894E-07
4924,890;1,928E-07
4927,561;2,0363E-07
4930,193;2,1296E-07
4932,915;2,1077E-07
4935,568;1,9967E-07
4938,200;1,8967E-07
4940,886;1,9065E-07
4943,532;2,0061E-07
4946,194;2,1122E-07
4948,858;2,119E-07
4951,526;2,0239E-07
4954,204;1,911E-07
4956,880;1,8906E-07
4959,527;1,9771E-07
4962,201;2,0896E-07
4964,886;2,1232E-07
4967,526;2,0484E-07
4970,214;1,9325E-07
4972,880;1,8819E-07
4975,528;1,9454E-07
4978,201;2,0612E-07
4980,886;2,1213E-07
4983,525;2,0707E-07
4986,195;1,9605E-07
4988,885;1,88E-07
4991,528;1,9118E-07
4994,197;2,0205E-07
4996,892;2,1149E-07
4999,525;2,0888E-07
5002,196;1,9827E-07
5004,879;1,88E-07
5007,527;1,8865E-07
5010,197;1,9861E-07
5012,905;2,0967E-07
5015,582;2,0994E-07
5018,218;2,0035E-07
5020,847;1,8906E-07
5023,534;1,8706E-07
5026,197;1,9514E-07
5028,845;2,0646E-07
5031,529;2,1001E-07
5034,195;2,0235E-07
5036,843;1,9042E-07
5039,542;1,8551E-07
5042,195;1,9178E-07
5044,884;2,0292E-07
5047,594;2,0907E-07
5050,556;2,0261E-07
5053,185;1,9099E-07
5055,880;1,8412E-07
5058,516;1,888E-07
5061,197;1,9956E-07
5063,835;2,0741E-07
5066,605;2,0356E-07
5069,196;1,9265E-07
5071,815;1,8268E-07
5074,515;1,8419E-07
5077,197;1,9442E-07
5079,841;2,0477E-07
5082,559;2,0337E-07
5085,223;1,9303E-07
5087,841;1,8208E-07
5090,541;1,8091E-07
5093,210;1,8959E-07
5095,848;2,005E-07
5098,525;2,0254E-07
5101,210;1,9352E-07
5103,845;1,8211E-07
5106,670;1,7823E-07
5109,532;1,8638E-07
5112,151;1,9756E-07
5114,815;2,0103E-07
5117,527;1,9314E-07
5120,174;1,814E-07
5122,845;1,7623E-07
5125,530;1,8208E-07
5128,158;1,9284E-07
5130,839;1,9914E-07
5133,615;1,9412E-07
5136,163;1,8279E-07
5145,215;1,7422E-07
5147,846;1,9695E-07
5150,511;1,9046E-07
5153,153;1,7887E-07
5155,868;1,7185E-07
5158,513;1,7623E-07
5161,156;1,8683E-07
5163,849;1,9469E-07
5166,527;1,9087E-07
5169,151;1,7996E-07
5171,841;1,7011E-07
5174,530;1,7143E-07
5177,152;1,8144E-07
5179,842;1,9155E-07
5182,756;1,9042E-07
5185,478;1,7868E-07
5188,153;1,6826E-07
5190,929;1,6837E-07
5193,579;1,7777E-07
5196,152;1,8816E-07
5198,847;1,8868E-07
5201,498;1,7921E-07
5204,153;1,6781E-07
5206,816;1,6501E-07
5209,489;1,7271E-07
5212,162;1,8362E-07
5214,838;1,871E-07
5217,641;1,7947E-07
5220,499;1,6618E-07
5223,183;1,623E-07
5225,847;1,6909E-07
5228,482;1,8E-07
5231,191;1,8449E-07
5233,799;1,783E-07
5236,484;1,6667E-07
5239,213;1,5961E-07
5241,875;1,6369E-07
5244,509;1,7434E-07
5249,199;1,8219E-07
5251,871;1,703E-07
5254,605;1,592E-07
5257,485;1,5822E-07
5260,192;1,6762E-07
5262,854;1,7834E-07
5265,529;1,7849E-07
5268,169;1,6924E-07
5270,861;1,5773E-07
5273,507;1,5501E-07
5276,173;1,6226E-07
5278,790;1,7339E-07
5281,488;1,7694E-07
5284,213;1,692E-07
5287,618;1,5754E-07
5290,549;1,5278E-07
5293,191;1,6105E-07
5295,838;1,717E-07
5298,484;1,7411E-07
5301,151;1,655E-07
5303,923;1,5376E-07
5306,837;1,4969E-07
5309,526;1,5731E-07
5312,199;1,6803E-07
5315,190;1,7124E-07
5320,209;1,6297E-07
5322,910;1,4674E-07
5325,839;1,5335E-07
5328,542;1,6445E-07
5331,197;1,6909E-07
5333,811;1,6294E-07
5336,521;1,5146E-07
5339,158;1,4425E-07
5341,838;1,4791E-07
5344,513;1,5863E-07
5347,116;1,6667E-07
5349,815;1,6305E-07
5352,517;1,5214E-07
5355,141;1,4225E-07
5358,488;1,4349E-07
5361,117;1,5603E-07
5363,839;1,6414E-07
5366,725;1,6071E-07
5369,536;1,481E-07
5372,147;1,3938E-07
5374,791;1,4198E-07
5377,516;1,5188E-07
5380,257;1,6146E-07
5383,136;1,5852E-07
5385,829;1,4738E-07
5388,493;1,3749E-07
5391,153;1,3881E-07
5415,607;1,4859E-07
5419,939;1,4595E-07
5425,860;1,3258E-07
5428,480;1,5025E-07
5432,478;1,552E-07
5435,523;1,4263E-07
5438,164;1,3187E-07
5440,839;1,3175E-07
5443,528;1,4104E-07
5446,119;1,5157E-07
5448,793;1,5252E-07
5451,522;1,4331E-07
5454,149;1,3217E-07
5456,794;1,2896E-07
5459,522;1,3644E-07
5462,157;1,475E-07
5464,811;1,5157E-07
5467,492;1,4425E-07
5470,142;1,3258E-07
5472,785;1,2703E-07
5475,458;1,3232E-07
5478,112;1,4304E-07
5480,805;1,4991E-07
5483,527;1,4576E-07
5488,305;1,3451E-07
5491,110;1,2726E-07
5493,834;1,3738E-07
5496,523;1,4757E-07
5499,157;1,4719E-07
5501,795;1,3745E-07
5504,441;1,2651E-07
5507,076;1,2481E-07
5509,827;1,3345E-07
5512,416;1,444E-07
5515,104;1,4708E-07
5518,480;1,3896E-07
5521,156;1,2549E-07
5523,745;1,239E-07
5526,559;1,3224E-07
5529,473;1,4463E-07
5532,109;1,4576E-07
5535,028;1,3689E-07
5537,758;1,2473E-07
5540,530;1,2307E-07
5543,148;1,3157E-07
5545,786;1,4274E-07
5548,618;1,4568E-07
5551,416;1,364E-07
5554,108;1,2522E-07
5556,740;1,2209E-07
5559,528;1,2998E-07
5562,158;1,4093E-07
5564,784;1,4523E-07
5567,489;1,3832E-07
5570,187;1,2703E-07
5572,772;1,2107E-07
5606,422;1,2643E-07
5611,311;1,2632E-07
5614,113;1,4331E-07
5616,788;1,3912E-07
5619,457;1,2824E-07
5622,062;1,193E-07
5624,789;1,2167E-07
5627,419;1,3202E-07
5634,295;1,421E-07
5637,073;1,2284E-07
5639,763;1,185E-07
5647,702;1,2485E-07
5650,532;1,3644E-07
5653,414;1,2367E-07
5656,146;1,1767E-07
5658,881;1,2303E-07
5661,794;1,3542E-07
5664,456;1,4146E-07
5667,065;1,3591E-07
5669,785;1,2485E-07
5672,647;1,1692E-07
5675,451;1,2232E-07
5678,059;1,3319E-07
5680,821;1,4074E-07
5683,422;1,367E-07
5686,109;1,2583E-07
5689,178;1,1684E-07
5692,096;1,2149E-07
5694,806;1,3266E-07
5697,382;1,3995E-07
5700,095;1,3621E-07
5702,744;1,2522E-07
5705,529;1,1628E-07
5708,381;1,1952E-07
5711,109;1,3024E-07
5713,786;1,3927E-07
5716,420;1,367E-07
5719,097;1,2602E-07
5722,105;1,1548E-07
5724,787;1,179E-07
5727,383;1,2805E-07
5730,125;1,3821E-07
5732,753;1,3693E-07
5735,736;1,2541E-07
5738,489;1,1518E-07
5741,094;1,1631E-07
5743,766;1,2628E-07
5746,378;1,3677E-07
5749,055;1,3689E-07
5751,721;1,2756E-07
5754,454;1,1643E-07
5757,080;1,1454E-07
5759,741;1,2303E-07
5762,421;1,3394E-07
5765,080;1,373E-07
5767,887;1,2953E-07
5770,712;1,1703E-07
5773,440;1,1337E-07
5776,283;1,2099E-07
5779,057;1,3353E-07
5781,743;1,3666E-07
5784,564;1,2896E-07
5787,456;1,165E-07
5790,056;1,1299E-07
5792,698;1,2028E-07
5795,410;1,319E-07
5798,064;1,3632E-07
5800,704;1,299E-07
5803,411;1,185E-07
5806,282;1,1239E-07
5809,101;1,1873E-07
5811,759;1,2983E-07
5814,370;1,3613E-07
5817,061;1,3081E-07
5819,703;1,1964E-07
5822,416;1,1182E-07
5825,095;1,1548E-07
5827,695;1,2594E-07
5831,486;1,3526E-07
5834,428;1,276E-07
5837,060;1,162E-07
5839,728;1,1125E-07
5842,446;1,176E-07
5845,051;1,2877E-07
5847,707;1,3485E-07
5850,404;1,299E-07
5853,101;1,1873E-07
5855,734;1,1091E-07
5858,381;1,142E-07
5861,097;1,2515E-07
5870,708;1,3428E-07
5873,422;1,105E-07
5876,146;1,1797E-07
5881,242;1,3073E-07
5884,082;1,2771E-07
5886,741;1,1646E-07
5889,429;1,1016E-07
5892,116;1,1488E-07
5895,021;1,2756E-07
5899,193;1,3383E-07
5902,030;1,2209E-07
5904,752;1,1141E-07
5907,373;1,1073E-07
5910,158;1,1994E-07
5913,076;1,319E-07
5915,727;1,3251E-07
5918,339;1,23E-07
5921,012;1,119E-07
5925,482;1,099E-07
5959,576;1,2666E-07
5962,388;1,2881E-07
5965,052;1,3232E-07
5967,660;1,2466E-07
5970,419;1,1337E-07
5985,508;1,0835E-07
5992,015;1,0873E-07
5994,700;1,236E-07
5997,388;1,3157E-07
6000,016;1,2824E-07
6006,852;1,1714E-07
6009,713;1,1612E-07
6025,637;1,273E-07
6041,149;1,2398E-07
6044,093;1,1888E-07
6047,100;1,2964E-07
6050,031;1,2651E-07
6059,786;1,1563E-07
6062,684;1,2666E-07
6066,161;1,2892E-07
6069,000;1,1639E-07
6101,758;1,0612E-07
6142,860;1,0597E-07
6145,685;1,2322E-07
6148,467;1,2703E-07
6165,050;1,1831E-07
6168,007;1,1797E-07
6184,229;1,0555E-07
6187,384;1,0778E-07
6190,014;1,025E-07
6192,956;1,0956E-07
6195,632;1,2232E-07
6198,306;1,2609E-07
6201,111;1,1903E-07
6204,041;1,065E-07
6212,271;1,0216E-07
6215,328;1,2571E-07
6218,002;1,176E-07
6220,641;1,0654E-07
6231,194;1,0204E-07
6234,007;1,2016E-07
6236,972;1,0907E-07
6242,206;1,0219E-07
6245,360;1,1903E-07
6248,300;1,2598E-07
6250,997;1,1888E-07
6253,672;1,0733E-07
6256,303;1,0212E-07
6258,998;1,0774E-07
6261,665;1,188E-07
6264,303;1,2598E-07
6266,940;1,2183E-07
6269,635;1,1058E-07
6281,208;1,0216E-07
6283,948;1,202E-07
6286,636;1,0914E-07
6289,427;1,0174E-07
6298,675;1,0771E-07
6302,903;1,1635E-07
6305,632;1,0204E-07
6308,426;1,0476E-07
6311,319;1,1703E-07
6313,985;1,2568E-07
6316,934;1,2145E-07
6319,644;1,1031E-07
6322,384;1,0193E-07
6327,571;1,0586E-07
6330,303;1,253E-07
6332,935;1,236E-07
6335,627;1,1314E-07
6338,307;1,0261E-07
6340,937;1,0299E-07
6343,618;1,1216E-07
6346,498;1,2322E-07
6349,285;1,2401E-07
6351,996;1,1424E-07
6354,623;1,0302E-07
6357,291;1,0189E-07
6359,949;1,1061E-07
6362,572;1,2171E-07
6365,285;1,2451E-07
6368,780;1,1658E-07
6371,630;1,017E-07
6374,305;1,0167E-07
6377,294;1,1269E-07
6379,951;1,2311E-07
6385,016;1,2273E-07
6387,940;1,0212E-07
6390,630;1,005E-07
6393,344;1,0922E-07
6395,926;1,2062E-07
6398,587;1,2315E-07
6401,354;1,1511E-07
6403,933;1,0382E-07
6406,595;9,925E-08
6426,695;1,0574E-07
6452,403;1,199E-07
6455,257;9,7249E-08
6457,953;9,8457E-08
6460,598;1,0884E-07
6463,446;1,1884E-07
6466,255;1,1828E-07
6468,956;1,0801E-07
6510,915;9,6984E-08
6557,659;1,1726E-07
6565,072;1,0336E-07
6567,970;1,0699E-07
6570,590;9,5739E-08
6573,329;9,0906E-08
6588,543;9,8721E-08
6591,228;9,2379E-08
6608,824;1,0235E-07
6611,594;1,0657E-07
6614,426;1,142E-07
6617,293;1,0948E-07
6620,219;9,6305E-08
6622,957;9,0302E-08
6625,552;9,5663E-08
6628,270;1,0665E-07
6636,166;1,1412E-07
6638,911;9,0453E-08
6641,546;9,2794E-08
6644,263;1,0359E-07
6656,534;1,1367E-07
6659,219;9,6833E-08
6661,929;1,0854E-07
6664,593;1,1439E-07
6667,769;1,094E-07
6670,545;9,5399E-08
6676,106;9,0718E-08
6678,914;1,0986E-07
6681,553;1,1492E-07
6684,287;1,0805E-07
6687,219;9,5437E-08
6695,280;9,0831E-08
6698,942;1,148E-07
6701,560;1,0589E-07
6704,422;9,4229E-08
6712,240;9,1661E-08
6715,263;1,1473E-07
6717,890;1,0744E-07
6720,534;9,5739E-08
6731,901;9,0982E-08
6734,913;1,062E-07
6737,545;9,4984E-08
6740,222;9,1057E-08
6742,891;9,8834E-08
6745,549;1,1046E-07
6748,322;1,1511E-07
6752,438;1,074E-07
6755,172;9,1926E-08
6757,841;9,2756E-08
6760,529;1,028E-07
6763,209;1,1363E-07
6765,886;1,1401E-07
6768,532;1,0469E-07
6771,197;9,3776E-08
6773,874;9,151E-08
6777,042;9,9891E-08
6779,885;1,1341E-07
6782,527;1,1416E-07
6785,198;1,0469E-07
6787,961;9,3436E-08
6790,838;9,1963E-08
6793,542;1,0114E-07
6796,205;1,1212E-07
6798,886;1,1435E-07
6801,528;1,0612E-07
6804,175;9,4304E-08
6806,893;9,0831E-08
6809,491;9,8306E-08
6812,219;1,0963E-07
6815,012;1,1435E-07
6817,836;1,0699E-07
6820,516;9,5437E-08
6823,184;9,0227E-08
6825,869;9,6607E-08
6828,529;1,0801E-07
6831,205;1,1427E-07
6833,877;1,0937E-07
6836,523;9,8306E-08
6839,663;9,0227E-08
6842,509;9,6078E-08
6845,233;1,0748E-07
6847,877;1,1416E-07
6850,538;1,0891E-07
6853,262;9,7966E-08
6856,158;8,9925E-08
6858,814;9,438E-08
6861,532;1,0548E-07
6864,355;1,1375E-07
6867,195;1,0903E-07
6870,304;9,7475E-08
6873,281;8,9698E-08
6876,197;9,7098E-08
6878,907;1,0831E-07
6881,569;1,1363E-07
6884,182;1,074E-07
6886,828;9,5852E-08
6889,514;8,9208E-08
6892,165;9,4153E-08
6894,874;1,0506E-07
6897,484;1,1303E-07
6900,253;1,0986E-07
6904,164;9,9061E-08
6909,961;8,9094E-08
6921,225;1,1031E-07
6933,663;8,9547E-08
6936,516;9,6984E-08
6939,156;8,8906E-08
6941,829;9,1888E-08
6944,525;1,0246E-07
6947,158;1,1239E-07
6950,217;1,1031E-07
6952,846;9,8193E-08
6955,527;8,8755E-08
6958,114;9,0793E-08
6960,888;1,0087E-07
6963,693;1,1137E-07
6966,551;1,1027E-07
6969,189;9,9514E-08
6971,864;8,9094E-08
6974,802;9,0453E-08
6977,517;1,0095E-07
6980,604;1,1103E-07
6983,509;1,0907E-07
6986,529;9,6494E-08
6989,114;8,8E-08
6991,805;9,1171E-08
6994,527;1,0212E-07
6997,221;1,1156E-07
7000,199;1,0861E-07
7002,828;9,823E-08
7008,866;8,8151E-08
7014,668;1,0525E-07
7017,492;1,0574E-07
7020,151;9,4531E-08
7022,848;8,7811E-08
7025,527;9,185E-08
7028,199;1,0318E-07
7030,853;1,1159E-07
7033,492;1,0846E-07
7036,181;9,7513E-08
7038,836;8,8037E-08
7041,523;8,9774E-08
7048,255;9,9929E-08
7051,136;1,042E-07
7053,829;9,2605E-08
7056,484;8,732E-08
7059,222;9,3285E-08
7061,843;1,045E-07
7065,398;1,1129E-07
7068,493;1,0167E-07
7071,207;9,0038E-08
7073,831;8,7584E-08
7076,490;9,5852E-08
7079,152;1,0729E-07
7081,829;1,1114E-07
7084,510;1,0412E-07
7087,120;9,2681E-08
7089,829;8,6905E-08
7092,515;9,2907E-08
7095,230;1,0431E-07
7098,160;1,1114E-07
7100,814;1,0514E-07
7103,510;9,4191E-08
7106,133;8,7093E-08
7108,798;9,1284E-08
7115,454;1,0238E-07
7118,157;1,025E-07
7120,904;9,1095E-08
7123,771;8,7546E-08
7126,655;9,5248E-08
7129,529;1,0797E-07
7132,116;1,1091E-07
7134,785;1,0257E-07
7137,741;9,1095E-08
7140,478;8,7282E-08
7143,153;9,5512E-08
7145,829;1,0676E-07
7148,531;1,1095E-07
7151,153;1,0401E-07
7158,166;9,2341E-08
7160,792;9,9363E-08
7163,582;1,0993E-07
7166,527;1,0891E-07
7169,115;9,8759E-08
7171,749;8,7924E-08
7174,553;8,8226E-08
7177,488;9,9476E-08
7180,943;1,1001E-07
7183,838;1,0676E-07
7186,526;9,5701E-08
7189,170;8,7056E-08
7191,754;8,9585E-08
7194,527;1,0057E-07
7197,109;1,1076E-07
7200,348;1,0899E-07
7203,263;9,5776E-08
7206,197;8,7093E-08
7208,792;9,1095E-08
7211,487;1,0193E-07
7214,153;1,1091E-07
7216,937;1,082E-07
7219,798;9,5625E-08
7222,554;8,7207E-08
7225,513;9,1057E-08
7228,109;1,0204E-07
7230,781;1,1073E-07
7233,746;1,0699E-07
7236,526;9,5588E-08
7239,148;8,6905E-08
7241,741;8,9698E-08
7244,526;1,0046E-07
7247,419;1,1061E-07
7250,147;1,0808E-07
7252,753;9,74E-08
7255,527;8,7169E-08
7258,085;8,8641E-08
7260,744;9,9174E-08
7263,531;1,0974E-07
7266,515;1,0876E-07
7269,104;9,8683E-08
7271,780;8,7886E-08
7274,532;8,7886E-08
7277,489;9,9061E-08
7280,181;1,0997E-07
7282,822;1,0956E-07
7285,419;9,9854E-08
7288,059;8,8981E-08
7290,784;8,7358E-08
7293,452;9,5965E-08
7296,145;1,0755E-07
7298,747;1,1058E-07
7301,472;1,0223E-07
7304,093;9,0944E-08
7306,781;8,6678E-08
7309,509;9,3323E-08
7312,459;1,0623E-07
7315,149;1,1061E-07
7317,749;1,0378E-07
7321,057;9,1926E-08
7323,750;8,6716E-08
7326,466;9,4455E-08
7329,146;1,0589E-07
7331,785;1,1024E-07
7335,983;1,0367E-07
7338,738;8,6603E-08
7342,532;8,7962E-08
7345,453;1,0438E-07
7348,108;1,102E-07
7350,803;1,0476E-07
7353,755;9,2077E-08
7356,444;8,5734E-08
7359,117;9,1473E-08
7361,748;1,0276E-07
7364,452;1,1012E-07
7367,136;1,0597E-07
7369,922;9,5059E-08
7377,482;8,5961E-08
7380,455;1,0956E-07
7383,216;1,0801E-07
7386,108;9,6192E-08
7388,849;8,6301E-08
7391,702;8,8377E-08
7394,895;9,8948E-08
7397,748;1,0993E-07
7400,528;1,0589E-07
7403,419;9,2983E-08
7407,136;8,5508E-08
7411,696;9,4795E-08
7414,452;1,0952E-07
7417,109;1,0589E-07
7419,856;9,4757E-08
7422,742;8,5432E-08
7425,554;8,9283E-08
7428,382;1,0212E-07
7431,095;1,0925E-07
7433,736;1,0571E-07
7447,818;9,4719E-08
7457,988;1,0401E-07
7460,712;9,7098E-08
7463,492;1,0827E-07
7476,997;1,074E-07
7479,753;1,0714E-07
7482,479;1,0884E-07
7485,701;9,857E-08
7489,011;8,6452E-08
7491,670;8,7698E-08
7494,419;9,823E-08
7497,072;1,085E-07
7504,376;1,0767E-07
7507,024;8,5093E-08
7509,752;9,3058E-08
7512,380;1,0435E-07
7515,064;1,0914E-07
7517,700;1,0261E-07
7520,362;9,0944E-08
7523,262;8,4753E-08
7529,499;9,1548E-08
7591,403;1,0835E-07
7597,840;9,789E-08
7606,245;1,0374E-07
7667,322;8,9547E-08
7670,073;9,1888E-08
7672,688;8,396E-08
7680,418;8,766E-08
7683,346;1,0589E-07
7686,924;9,5172E-08
7691,637;8,3809E-08
7732,533;9,7098E-08
7735,313;9,74E-08
7737,983;8,6301E-08
7746,715;8,4149E-08
7753,918;1,0631E-07
7756,856;8,3356E-08
7759,685;9,102E-08
7771,420;1,0227E-07
7774,312;8,4187E-08
7777,000;9,3474E-08
7779,699;1,0461E-07
7786,068;1,0669E-07
7789,005;8,3281E-08
7791,677;8,5017E-08
7794,304;9,6041E-08
7797,029;1,0635E-07
7799,699;1,0548E-07
7802,311;9,5437E-08
7805,001;8,4715E-08
7807,628;8,362E-08
7810,309;9,2832E-08
7813,031;1,0423E-07
7820,692;1,0646E-07
7823,405;8,2677E-08
7826,302;8,9963E-08
7837,529;1,017E-07
7840,305;8,2639E-08
7842,988;8,9887E-08
7845,674;1,0125E-07
7848,344;1,0661E-07
7850,997;1,0057E-07
7853,644;8,8906E-08
7856,298;8,2261E-08
7858,944;8,7093E-08
7861,631;9,8004E-08
7864,333;1,0638E-07
7866,988;1,0318E-07
7869,623;9,2341E-08
7872,310;8,2223E-08
7874,971;8,4262E-08
7877,625;9,4833E-08
7880,333;1,0533E-07
7882,985;1,0453E-07
7885,655;9,487E-08
7888,278;8,3734E-08
7890,969;8,2525E-08
7893,625;9,1737E-08
7896,329;1,0321E-07
7898,985;1,0552E-07
7901,616;9,6947E-08
7904,284;8,581E-08
7906,941;8,1695E-08
7909,632;8,8755E-08
7912,285;1,0034E-07
7914,970;1,0593E-07
7917,627;9,9552E-08
7920,262;8,8188E-08
7922,922;8,1355E-08
7926,626;8,5961E-08
7929,279;1,0159E-07
7931,970;1,0548E-07
7934,622;9,823E-08
7937,312;8,6376E-08
7940,629;8,1166E-08
7943,308;8,9698E-08
7946,021;1,0121E-07
7948,658;1,051E-07
7951,320;9,8004E-08
7956,700;8,4979E-08
7959,614;8,8264E-08
7962,287;9,9778E-08
7965,005;1,0499E-07
7967,618;9,9023E-08
7970,295;8,8037E-08
7979,156;8,0638E-08
7982,101;1,0461E-07
7984,972;9,6192E-08
7987,625;8,4753E-08
7990,272;8,0713E-08
7992,929;8,7509E-08
7995,602;9,9325E-08
7998,322;1,048E-07
8001,276;9,7249E-08
8003,965;8,5659E-08
8006,650;8,0374E-08
8009,321;8,6074E-08
8012,591;9,7362E-08
8015,309;1,0453E-07
8017,957;9,706E-08
8020,573;8,5432E-08
8023,292;7,9996E-08
8025,982;8,5961E-08
8028,613;9,6984E-08
8031,291;1,042E-07
8036,443;1E-07
8039,328;7,9845E-08
8041,971;8,2903E-08
8044,594;9,3776E-08
8047,314;1,0333E-07
8049,979;1,0193E-07
8052,969;9,0114E-08
8055,645;8,0147E-08
8058,240;8,1393E-08
8060,927;9,219E-08
8064,014;1,0291E-07
8066,618;1,0148E-07
8069,301;9,1246E-08
8071,963;8,06E-08
8074,971;8,1242E-08
8077,570;9,1661E-08
8080,317;1,0272E-07
8082,979;1,0189E-07
8085,613;9,219E-08
8088,244;8,1242E-08
8090,962;7,9996E-08
8093,619;8,8604E-08
8096,322;1,0016E-07
8098,972;1,031E-07
8101,608;9,4757E-08
8104,263;8,313E-08
8106,947;7,8939E-08
8109,595;8,6036E-08
8112,241;9,7286E-08
8114,961;1,0306E-07
8117,608;9,7362E-08
8120,276;8,5848E-08
8122,960;7,8599E-08
8125,604;8,3092E-08
8128,277;9,3889E-08
8130,981;1,0268E-07
8133,923;9,857E-08
8136,610;8,7509E-08
8139,280;7,8599E-08
8141,927;8,1204E-08
8144,610;9,2341E-08
8147,248;1,0212E-07
8149,945;1,0057E-07
8152,574;9,0114E-08
8155,283;7,9581E-08
8158,823;7,9241E-08
8161,570;9,3436E-08
8164,283;1,0238E-07
8166,879;9,9363E-08
8169,568;8,8717E-08
8172,296;7,8826E-08
8175,269;8,0902E-08
8177,912;9,1548E-08
8180,606;1,0193E-07
8183,269;1,0038E-07
8185,884;8,9774E-08
8188,592;7,909E-08
8191,264;7,9468E-08
8193,931;8,8868E-08
8196,615;9,9967E-08
8199,284;1,0163E-07
8201,880;9,2643E-08
8205,380;8,1053E-08
8208,201;7,9807E-08
8210,925;9,0227E-08
8213,648;1,0072E-07
8216,283;1,0084E-07
8218,927;9,1246E-08
8221,572;7,9996E-08
